country,ST339Q04JA,ST339Q06JA,ST341Q01JA,ST341Q02JA,ST341Q03JA,ST341Q04JA,ST341Q05JA
Great Britain,Disagree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree
Great Britain,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree
Great Britain,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Great Britain,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Strongly agree,Agree
Great Britain,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree
Great Britain,Disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Strongly agree,Disagree,Agree,Strongly disagree,Disagree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly agree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Disagree
Great Britain,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Great Britain,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Strongly disagree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Strongly agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree
Great Britain,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree
Great Britain,NA,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree
Great Britain,Strongly disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Strongly disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Strongly disagree,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree
Great Britain,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Disagree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree
Great Britain,Disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,NA,Disagree,Agree,Disagree,Disagree,Strongly agree,Agree
Great Britain,Strongly disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Disagree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree
Great Britain,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree
Great Britain,Agree,Disagree,Agree,Agree,Agree,Agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Agree,Agree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree
Great Britain,Agree,Agree,Agree,Agree,Agree,Disagree,Agree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Disagree,Strongly agree,Agree,Agree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Agree,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Agree
Great Britain,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree
Great Britain,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree
Great Britain,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Agree,Agree,Agree,Agree,Disagree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree
Great Britain,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Strongly disagree,Strongly agree,Agree,Disagree,Disagree,Agree,Strongly agree
Great Britain,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree
Great Britain,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree
Great Britain,Agree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree
Great Britain,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree
Great Britain,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,NA,NA
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree
Great Britain,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree
Great Britain,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Strongly disagree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree
Great Britain,Agree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Agree
Great Britain,Agree,Agree,Disagree,Strongly agree,Disagree,Agree,Disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree
Great Britain,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Great Britain,Agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Agree
Great Britain,Strongly disagree,Agree,Disagree,Agree,Disagree,Strongly agree,Agree
Great Britain,Agree,NA,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Disagree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree
Great Britain,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree
Great Britain,Strongly agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly disagree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree
Great Britain,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree
Great Britain,Strongly disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree
Great Britain,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree
Great Britain,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Agree
Great Britain,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree
Great Britain,Strongly disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Agree
Great Britain,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Agree
Great Britain,Strongly disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Agree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree
Great Britain,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Disagree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Disagree,Agree,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree
Great Britain,Agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Agree,NA
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree
Great Britain,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Agree,Agree
Great Britain,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Great Britain,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Disagree
Great Britain,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree
Great Britain,Disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,Disagree
Great Britain,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree
Great Britain,Agree,Disagree,Strongly disagree,Agree,Strongly disagree,Disagree,Disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,NA,Agree,NA,NA,NA,NA,NA
Great Britain,Agree,Strongly disagree,NA,NA,NA,NA,NA
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree
Great Britain,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree
Great Britain,Agree,Disagree,Agree,Agree,Agree,Agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree
Great Britain,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly disagree
Great Britain,Disagree,Strongly agree,Disagree,Disagree,Disagree,Strongly agree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree
Great Britain,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree
Great Britain,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Strongly agree,Disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree
Great Britain,Strongly disagree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree
Great Britain,Strongly disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Disagree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree
Great Britain,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree
Great Britain,Disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Strongly agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Disagree,Agree,NA,NA,NA,NA,NA
Great Britain,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree
Great Britain,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree
Great Britain,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Agree,Agree,Disagree,Disagree,Disagree,Strongly agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly disagree,Disagree,Strongly agree,Strongly agree,Agree,Disagree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Agree,Agree,Agree,Agree,Agree,Agree,Agree
Great Britain,Disagree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree
Great Britain,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Disagree
Great Britain,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Agree
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree
Great Britain,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
Great Britain,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree
Great Britain,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree
Great Britain,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree
Great Britain,NA,NA,NA,NA,NA,NA,NA
Great Britain,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree
Great Britain,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree
Great Britain,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree
Great Britain,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree
